ped,type,time(s),x(cm),y(cm),density(m-2)
1,0,2.83616675846133,89.4463,-234.348,1.22363766255372
1,0,2.86953342620836,90.5081,-232.78,1.23769599359965
1,0,2.9029000939554,92.2707,-231.678,1.23748179300499
1,0,2.93626676170243,92.5803,-229.484,1.23368248758254
1,0,2.96963342944946,93.6899,-228.598,1.23921258500781
1,0,3.00300009719649,94.7498,-227.292,1.24457433432147
1,0,3.03636676494352,96.337,-225.727,1.24821229836563
1,0,3.06973343269055,97.1343,-224.419,1.25429403671346
1,0,3.10310010043759,98.9824,-223.118,1.25027158764289
1,0,3.13646676818462,100.041,-222.075,1.26330190330979
1,0,3.16983343593165,102.299,-221.389,1.25319658212145
1,0,3.20320010367868,103.544,-220.477,1.26912226945848
1,0,3.23656677142571,105.208,-218.923,1.26713992020624
1,0,3.26993343917275,104.8,-217.642,1.2689034927647
1,0,3.30330010691978,106.678,-216.48,1.28808076943558
1,0,3.33666677466681,106.92,-215.03,1.29387447447105
1,0,3.37003344240657,107.712,-214.51,1.30574366229351
1,0,3.4034001101536,109.689,-213.604,1.32018402210714
1,0,3.43676677790063,110.352,-212.689,1.33687075579397
1,0,3.47013344564766,110.1,-211.111,1.35443283350306
1,0,3.50350011339469,110.108,-210.06,1.3693212342652
1,0,3.53686678114173,110.899,-209.54,1.39962801606642
1,0,3.57023344888876,111.902,-208.864,1.42306862417071
1,0,3.60360011663579,112.311,-207.548,1.44221287406432
1,0,3.63696678438282,112.781,-206.393,1.46655007001437
1,0,3.67033345212985,112.987,-204.633,1.48907699275569
1,0,3.70370011987688,112.648,-203.642,1.50759098551
1,0,3.73706678762392,112.001,-202.192,1.52238704189001
1,0,3.77043345537095,112.011,-200.879,1.55329779571604
1,0,3.80380012311798,111.755,-199.826,1.57933127415457
1,0,3.83716679086501,112.052,-198.698,1.58364469631643
1,0,3.87053345861204,112.165,-196.866,1.60025920607205
1,0,3.90390012635908,110.477,-194.825,1.6282389680233
1,0,3.93726679410611,110.488,-193.249,1.63400398379919
1,0,3.97063346185314,109.711,-191.667,1.6686322922029
1,0,4.0040001295929,109.473,-189.947,1.66447663393827
1,0,4.03736679733993,108.155,-188.767,1.69554755846938
1,0,4.07073346508696,107.377,-187.185,1.68767236260833
1,0,4.10410013283399,106.077,-185.337,1.6889226199085
1,0,4.13746680058102,106.349,-184.025,1.69379903019607
1,0,4.17083346832806,104.521,-182.436,1.67031610262861
1,0,4.20420013607509,103.216,-181.114,1.65914816009954
1,0,4.23756680382212,102.439,-179.532,1.64509109398949
1,0,4.27093347156915,102.365,-178.483,1.62175324961033
1,0,4.30430013931618,101.223,-176.922,1.62135090690965
1,0,4.33766680706321,99.5807,-175.046,1.60650424974473
1,0,4.37103347481025,99.0608,-174.254,1.56500322895701
1,0,4.40440014255728,98.2819,-172.935,1.54423007871118
1,0,4.43776681030431,97.5011,-171.879,1.52696372453347
1,0,4.47113347805134,96.9849,-170.561,1.49832989879834
1,0,4.50450014579837,96.4687,-169.244,1.49007288432186
1,0,4.53786681354541,95.9579,-167.139,1.4922761793453
1,0,4.57123348129244,95.4344,-166.873,1.47966875597685
1,0,4.60460014903219,95.19,-164.244,1.48407712827791
1,0,4.63796681677923,94.4056,-163.713,1.49241004109523
1,0,4.67133348452626,93.9216,-161.529,1.49412752470902
1,0,4.70470015227329,93.8564,-159.996,1.49420686910993
1,0,4.73806682002032,93.5742,-157.966,1.4979680746622
1,0,4.77143348776735,92.8789,-156.609,1.52057042869685
1,0,4.80480015551439,92.8899,-155.033,1.48594662753842
1,0,4.83816682326142,92.8972,-153.982,1.492112297413
1,0,4.87153349100845,93.3221,-151.131,1.5208025641132
1,0,4.90490015875548,93.4947,-149.459,1.51908537006591
1,0,4.93826682650251,93.3362,-147.548,1.53706408148711
1,0,4.97163349424955,93.9945,-145.272,1.55185497822256
1,0,5.00500016199658,93.9461,-142.982,1.56313325583109
1,0,5.03836682974361,94.5118,-140.89,1.57184686341684
1,0,5.07173349749064,94.598,-138.865,1.58442322602612
1,0,5.10510016523767,94.7876,-136.729,1.59286617019343
1,0,5.1384668329847,95.34,-135.241,1.61819552291346
1,0,5.17183350073174,96.1174,-133.014,1.62184335021784
1,0,5.20520016847149,96.3824,-131.946,1.64027755997326
1,0,5.23856683621852,96.4989,-129.883,1.66004592650158
1,0,5.27193350396556,97.0921,-128.436,1.67419256193759
1,0,5.30530017171259,97.1044,-127.063,1.67640647318377
1,0,5.33866683945962,97.35,-125.798,1.70093425267668
1,0,5.37203350720665,97.4896,-124.616,1.70417429214136
1,0,5.40540017495368,97.1796,-122.898,1.70002707579829
1,0,5.43876684270072,97.376,-122.067,1.73125253447127
1,0,5.47213351044775,96.8688,-120.605,1.74058881137171
1,0,5.50550017819478,96.6081,-119.172,1.74802465079209
1,0,5.53886684594181,96.3799,-117.988,1.75256891612047
1,0,5.57223351368884,96.1025,-116.331,1.78280997456107
1,0,5.60560018143588,95.3645,-114.805,1.78093726690926
1,0,5.63896684918291,95.1222,-113.75,1.79563002305686
1,0,5.67233351692994,94.0591,-112.767,1.8161713665653
1,0,5.70570018467697,93.568,-110.586,1.83500800726276
1,0,5.739066852424,92.9413,-109.398,1.8376875797936
1,0,5.77243352017103,92.1616,-108.47,1.84607458231619
1,0,5.80580018791079,90.9912,-107.434,1.85072264778452
1,0,5.83916685565782,89.9189,-105.864,1.861854508158
1,0,5.87253352340485,88.8435,-104.749,1.87500290153377
1,0,5.90590019115189,87.6272,-103.557,1.8868069265028
1,0,5.93926685889892,86.8446,-102.763,1.9016488994712
1,0,5.97263352664595,85.0887,-101.592,1.92095120565936
1,0,6.00600019439298,83.9177,-100.536,1.9415508471722
1,0,6.03936686214001,82.2471,-99.4254,1.98062916104401
1,0,6.07273352988705,81.2536,-98.3104,1.99680429643086
1,0,6.10610019763408,80.3163,-97.0954,2.01372584355579
1,0,6.13946686538111,79.2591,-96.1893,2.04810655546594
1,0,6.17283353312814,77.56,-95.2278,2.07718673663865
1,0,6.20620020087517,76.6603,-94.5154,2.09542376220497
1,0,6.23956686862221,76.3206,-93.6784,2.12659986457113
1,0,6.27293353636924,74.8518,-93.0477,2.15952406076355
1,0,6.30630020411627,74.3101,-91.9043,2.19022905381874
1,0,6.3396668718633,73.7772,-91.1595,2.20435629604619
1,0,6.37303353961033,72.5754,-91.1091,2.24922313626724
1,0,6.40640020735736,72.5638,-89.9217,2.31169868242748
1,0,6.43976687509712,72.2754,-89.8409,2.32843085547645
1,0,6.47313354284415,71.8847,-88.8837,2.38133994516467
1,0,6.50650021059118,71.4468,-88.1011,2.42751226034745
1,0,6.53986687833822,71.3014,-87.7045,2.45475953713237
1,0,6.57323354608525,70.8489,-86.9047,2.50129345751046
1,0,6.60660021383228,70.8817,-86.2582,2.52140469952491
1,0,6.63996688157931,71.1003,-85.48,2.5889509766206
1,0,6.67333354932634,70.8672,-84.8556,2.62091857179911
1,0,6.70670021707338,71.8457,-83.9044,2.67578407757386
1,0,6.74006688482041,71.6249,-82.9676,2.70734870505852
1,0,6.77343355256744,71.837,-82.3519,2.73457497269673
1,0,6.80680022031447,71.7315,-81.1938,2.78835723094832
1,0,6.8401668880615,72.4722,-80.2777,2.80469333438854
1,0,6.87353355580854,72.6628,-79.4926,2.85329501652945
1,0,6.90690022355557,72.9788,-77.887,2.90241494893813
1,0,6.9402668913026,73.6876,-77.1282,2.91970122662567
1,0,6.97363355904963,73.8698,-75.9544,2.93795719624895
1,0,7.00700022679666,73.9759,-74.6537,3.00054597401977
1,0,7.04036689453642,74.0167,-73.7224,2.9915096149238
1,0,7.07373356228345,74.9125,-72.6807,3.03089347388534
1,0,7.10710023003048,74.6923,-71.9483,3.04201159147606
1,0,7.14046689777751,75.1676,-70.9617,3.03686498998859
1,0,7.17383356552455,75.149,-70.3214,3.041475186107
1,0,7.20720023327158,74.9664,-69.3943,3.0622419001136
1,0,7.24056690101861,75.1618,-68.4825,3.10857080264991
1,0,7.27393356876564,75.496,-67.3467,3.13918040921374
1,0,7.30730023651267,75.1728,-66.9063,3.15089636285772
1,0,7.34066690425971,75.6443,-66.3777,3.20767262105236
1,0,7.37403357200674,75.7687,-65.3358,3.24111337990787
1,0,7.40740023975377,75.7589,-65.0125,3.25876315491745
1,0,7.4407669075008,75.6208,-63.9525,3.33108283531775
1,0,7.47413357524783,75.1372,-63.7471,3.32012210749794
1,0,7.50750024299487,75.2732,-63.0913,3.37163621910314
1,0,7.5408669107419,75.1464,-62.4336,3.37223005433009
1,0,7.57423357848893,75.2805,-62.0404,3.32339185613797
1,0,7.60760024623596,75.6295,-60.9657,3.42912309414374
1,0,7.64096691397572,75.2915,-60.4642,3.44621928532258
1,0,7.67433358172275,75.4256,-60.0711,3.42271792755062
1,0,7.70770024946978,75.2952,-59.9388,3.45747520566443
1,0,7.74106691721681,75.3006,-59.1507,3.46424904030549
1,0,7.77443358496384,75.1721,-58.7557,3.43150589611688
1,0,7.80780025271088,75.1757,-58.2304,3.43585001598693
1,0,7.84116692045791,75.0453,-58.0981,3.52406566130565
1,0,7.87453358820494,74.7844,-57.8335,3.51628354648153
1,0,7.90790025595197,74.7881,-57.3082,3.53240857194672
1,0,7.941266923699,74.3968,-56.9114,3.48715260792692
1,0,7.97463359144604,74.1359,-56.6468,3.55010944442574
1,0,8.00800025919307,73.8732,-56.645,3.51751223087011
1,0,8.0413669269401,73.3497,-56.3786,3.56329070770274
1,0,8.07473359468713,73.221,-55.9836,3.59230902733641
1,0,8.10810026243416,72.8298,-55.5868,3.59398957348203
1,0,8.1414669301812,72.4348,-55.7154,3.61624660125593
1,0,8.17483359792823,72.1739,-55.4509,3.69866770837516
1,0,8.20820026567526,71.7826,-55.0541,3.73835275691253
1,0,8.24156693342229,71.2572,-55.0504,3.81153979737382
1,0,8.27493360116205,70.471,-54.7822,3.85433438514284
1,0,8.30830026890908,69.9474,-54.5158,3.90983724294441
1,0,8.34166693665611,69.4202,-54.7749,3.98585391164098
1,0,8.37503360440314,68.6963,-55.4222,3.96858569802959
1,0,8.40840027215017,69.681,-55.0394,4.04813352537786
1,0,8.44176693989721,67.4526,-54.3671,4.14605946008438
1,0,8.47513360764424,66.9272,-54.3634,4.25652625078808
1,0,8.50850027539127,66.6645,-54.3616,4.33830251580087
1,0,8.5418669431383,65.4851,-53.9592,4.33542441541056
1,0,8.57523361088533,64.8293,-53.8233,4.45592649568785
1,0,8.60860027863237,64.5666,-53.8215,4.45206168314341
1,0,8.6419669463794,63.5765,-53.837,4.5693541911712
1,0,8.67533361412643,62.9941,-53.2851,4.50929885634124
1,0,8.70870028187346,62.4686,-53.2814,4.60253019960214
1,0,8.74206694962049,62.0737,-53.41,4.58461851948036
1,0,8.77543361736753,61.4197,-53.0114,4.64718091821518
1,0,8.80880028511456,60.4856,-53.3544,4.64026969777316
1,0,8.84216695286159,60.8979,-52.4823,4.57828023497182
1,0,8.87553362060135,60.1098,-52.4768,4.58543947077711
1,0,8.90890028834838,59.7167,-52.3427,4.5618968595781
1,0,8.94226695609541,59.3254,-51.9459,4.57275481522848
1,0,8.97563362384244,58.8018,-51.6796,4.53326000936426
1,0,9.00900029158947,58.4105,-51.2827,4.48807885497694
1,0,9.0423669593365,58.0192,-50.8859,4.44087070688787
1,0,9.07573362708354,57.4975,-50.3568,4.35822520510629
1,0,9.10910029483057,57.108,-49.6973,4.27537960998194
1,0,9.1424669625776,56.4273,-48.9168,4.27163850229954
1,0,9.17583363032463,56.4613,-48.2479,4.17328831110569
1,0,9.20920029807166,55.6788,-47.4543,4.13915924675421
1,0,9.2425669658187,55.552,-46.7967,4.11574769154673
1,0,9.27593363356573,55.0302,-46.2675,4.09312346205973
1,0,9.30930030131276,54.7036,-45.0332,4.03074657953424
1,0,9.34266696905979,54.6518,-44.0318,3.98337431076838
1,0,9.37603363680682,54.0015,-43.1078,3.96903570728015
1,0,9.40940030455386,54.2678,-42.5842,3.97784940526368
1,0,9.44276697230089,53.7674,-41.8936,3.96373420495494
1,0,9.47613364004064,53.8589,-40.9526,3.95597992616824
1,0,9.50950030778768,53.5862,-40.6435,3.98180368436704
1,0,9.54286697553471,53.7817,-39.8526,4.01009861345924
1,0,9.57623364328174,53.3456,-39.2151,4.02062273613739
1,0,9.60960031102877,53.2109,-38.24,4.0324416799491
1,0,9.6429669787758,53.7221,-37.0881,4.11103351498839
1,0,9.67633364652283,53.7846,-36.5384,4.11606062793048
1,0,9.70970031426987,53.7883,-36.013,4.16792836437994
1,0,9.7430669820169,53.63,-35.2785,4.19810480888815
1,0,9.77643364976393,53.5348,-34.6977,4.25466232170852
1,0,9.80980031751096,53.5348,-34.6977,4.29975342235582
1,0,9.84316698525799,52.4803,-34.0477,4.32796193545968
1,0,9.87653365300503,52.6358,-33.1959,4.32000565935613
1,0,9.90990032075206,53.0222,-32.8551,4.38624986030263
1,0,9.94326698849909,52.7632,-32.3279,4.42812626742091
1,0,9.97663365624612,51.9299,-32.0298,4.41855200276686
1,0,10.0100003239932,51.6628,-31.8999,4.40008481183421
1,0,10.0433669917402,51.3897,-31.82,4.36555624574901
1,0,10.0767336594872,51.5209,-30.7833,4.36533815583867
1,0,10.110100327227,50.8689,-30.3988,4.40837471604562
1,0,10.143466994974,50.3602,-30.3144,4.38307213381917
1,0,10.176833662721,49.7624,-29.7541,4.36906201591634
1,0,10.2102003304681,49.2066,-29.393,4.39144709559248
1,0,10.2435669982151,48.841,-29.6733,4.32430031424159
1,0,10.2769336659621,48.6441,-28.9242,4.4042757481589
1,0,10.3103003337092,48.101,-28.8729,4.35582051018347
1,0,10.3436670014562,47.4492,-28.7219,4.40493886911555
1,0,10.3770336692032,46.7532,-28.7702,4.37503210193202
1,0,10.4104003369503,46.0702,-29.4909,4.27242160991205
1,0,10.4437670046973,45.6152,-29.3269,4.28237658859684
1,0,10.4771336724443,45.1668,-29.1222,4.32205327583924
1,0,10.5105003401914,44.5092,-29.249,4.25145777053976
1,0,10.5438670079384,43.6924,-29.5848,4.21391729146751
1,0,10.5772336756854,43.1224,-29.593,4.17164330061722
1,0,10.6106003434325,42.4434,-30.1783,4.10717161815531
1,0,10.6439670111795,42.046,-30.3534,4.09119765805915
1,0,10.6773336789265,41.1124,-30.355,4.08678028683555
1,0,10.7107003466663,40.6062,-30.7962,4.06092032483282
1,0,10.7440670144133,40.5594,-30.535,4.10350937446268
1,0,10.7774336821603,39.7695,-30.7922,3.90750456237756
1,0,10.8108003499074,39.3727,-31.1835,3.92734730039922
1,0,10.8441670176544,38.5377,-31.255,3.84841168495061
1,0,10.8775336854014,38.1555,-31.107,3.86813044673088
1,0,10.9109003531485,37.7047,-30.7726,3.94697523261745
1,0,10.9442670208955,36.5877,-31.2166,3.92953760995663
1,0,10.9776336886425,35.5866,-31.3094,3.8665295953553
1,0,11.0110003563896,35.2995,-30.4761,3.9613806695851
1,0,11.0443670241366,34.284,-30.0446,3.93531733038962
1,0,11.0777336918836,33.6576,-29.4622,3.98676297045689
1,0,11.1111003596307,32.8466,-29.0996,4.00340879005629
1,0,11.1444670273777,32.1401,-28.5585,3.98780095243039
1,0,11.1778336951247,31.4351,-27.9492,3.95268069880658
1,0,11.2112003628718,30.6264,-27.1292,3.84082365173894
1,0,11.2445670306188,29.7125,-26.4506,3.93678367423294
1,0,11.2779336983658,28.776,-25.6468,3.94633951542646
1,0,11.3113003661056,28.1572,-24.5275,4.03100884442472
1,0,11.3446670338526,27.313,-23.8221,4.12783646259261
1,0,11.3780337015996,26.5285,-22.9389,4.18253612150412
1,0,11.4114003693467,25.9855,-22.0527,4.35823262351013
1,0,11.4447670370937,25.0974,-21.3109,4.46498972167401
1,0,11.4781337048407,24.6044,-20.4405,4.54705335376346
1,0,11.5115003725878,23.77,-19.5414,4.71476001781461
1,0,11.5448670403348,23.5155,-18.8024,4.82360727423457
1,0,11.5782337080818,23.034,-18.4901,4.91780572248999
1,0,11.6116003758289,22.0512,-17.3751,5.06573688417579
1,0,11.6449670435759,21.4258,-16.6352,5.2170766462027
1,0,11.6783337113229,20.4323,-15.9452,5.21967459177436
1,0,11.71170037907,19.9374,-15.3375,5.49394597385112
1,0,11.745067046817,19.2529,-15.5429,5.47334927695806
1,0,11.778433714564,17.7926,-15.1528,5.63008073104835
1,0,11.811800382311,16.6005,-14.2492,5.75321899957453
1,0,11.8451670500581,15.61,-14.2827,5.84138021494779
1,0,11.8785337178051,14.2689,-14.4572,5.9075099711611
1,0,11.9119003855521,12.6927,-14.4462,5.98710510093404
1,0,11.9452670532919,11.381,-14.1744,6.00235144898291
1,0,11.9786337210389,10.0675,-14.1652,6.20985743059576
1,0,12.012000388786,7.96592,-14.1505,6.48777093145278
1,0,12.045367056533,6.12518,-14.4004,6.62538921395736
1,0,12.07873372428,4.02357,-14.3857,5.68692850228782
1,0,12.1121003920271,2.44369,-14.9001,6.0780914188244
1,0,12.1454670597741,-0.185155,-15.1445,-1
1,0,12.1788337275211,-1.7632,-15.3962,-1
1,0,12.2122003952682,-4.12934,-15.6424,-1
1,0,12.2455670630152,-6.23462,-16.1531,-1
1,0,12.2789337307622,-8.86347,-16.3975,-1
1,0,12.3123003985093,-11.4923,-16.6418,-1
1,0,12.3456670662563,-13.5939,-16.6272,-1
1,0,12.3790337340033,-15.1738,-17.1416,-1
1,0,12.4124004017503,-17.2754,-17.1269,-1
1,0,12.4457670694974,-19.1125,-16.8513,-1
1,0,12.4791337372444,-21.2159,-17.0994,-1
1,0,12.5125004049914,-22.7921,-17.0884,-1
1,0,12.5458670727312,-24.3665,-16.8147,-1
1,0,12.5792337404782,-26.4663,-16.5373,-1
1,0,12.6126004082253,-27.7816,-16.7908,-1
1,0,12.6459670759723,-29.6205,-16.778,-1
1,0,12.6793337437193,-31.4613,-17.0278,-1
1,0,12.7127004114664,-33.2947,-16.2269,-1
1,0,12.7460670792134,-35.1336,-16.2141,-1
1,0,12.7794337469604,-36.7098,-16.2031,-1
1,0,12.8128004147075,-39.0862,-15.758,-1
1,0,12.8461670824545,-40.643,-15.1247,-1
1,0,12.8795337502015,-42.7446,-15.1101,-1
1,0,12.9129004179485,-44.8223,-15.4371,-1
1,0,12.9462670856956,-46.9405,-14.0299,-1
1,0,12.9796337534426,-48.7929,-14.6512,-1
1,0,13.0130004211896,-50.6576,-14.2822,-1
1,0,13.0463670889367,-52.7703,-13.4043,-1
1,0,13.0797337566837,-54.9873,-13.1149,-1
1,0,13.1131004244307,-56.756,-12.5953,-1
1,0,13.1464670921705,-58.1999,-12.4538,-1
1,0,13.1798337599175,-60.2225,-12.4135,-1
1,0,13.2132004276646,-62.0872,-12.3216,-1
1,0,13.2465670954116,-64.3071,-12.7672,-1
1,0,13.2799337631586,-65.9125,-13.2605,-1
1,0,13.3133004309057,-67.498,-13.3147,-1
1,0,13.3466670986527,-69.6614,-14.2286,-1
1,0,13.3800337663997,-71.1145,-14.6493,-1
1,0,13.4134004341468,-72.8285,-15.5568,-1
1,0,13.4467671018938,-74.5406,-16.2017,-1
1,0,13.4801337696408,-76.2546,-17.1092,-1
1,0,13.5135004373878,-78.4995,-18.8012,-1
1,0,13.5468671051349,-79.9309,-19.9752,-1
1,0,13.5802337728819,-81.6721,-21.6689,-1
1,0,13.6136004406289,-83.5201,-22.9696,-1
1,0,13.646967108376,-85.1092,-24.7975,-1
1,0,13.680333776123,-86.6964,-26.3627,-1
1,0,13.71370044387,-88.4251,-29.3718,-1
1,0,13.7470671116098,-90.1482,-31.5929,-1
1,0,13.7804337793568,-91.8713,-33.8139,-1
1,0,13.8138004471039,-93.2032,-36.4317,-1
1,0,13.8471671148509,-94.9138,-38.9286,-1
1,0,13.8805337825979,-96.7836,-41.2669,-1
1,0,13.913900450345,-97.5739,-44.3243,-1
1,0,13.947267118092,-97.6029,-45.7273,-1
1,0,13.980633785839,-99.1243,-49.1583,-1
1,0,14.014000453586,-100.679,-50.2648,-1
1,0,14.0473671213331,-101.068,-52.7964,-1
1,0,14.0807337890801,-102.131,-54.628,-1
1,0,14.1141004568271,-104.112,-56.0592,-1
1,0,14.1474671245742,-104.257,-58.0285,-1
1,0,14.1808337923212,-105.449,-59.4651,-1
1,0,14.2142004600682,-105.28,-61.5942,-1
1,0,14.2475671278153,-106.136,-63.795,-1
1,0,14.2809337955623,-107.729,-66.1484,-1
1,0,14.3143004633093,-108.138,-68.3786,-1
1,0,14.3476671310564,-109.073,-70.6051,-1
1,0,14.3810337987961,-109.856,-72.4245,-1
1,0,14.4144004665432,-111.208,-75.3191,-1
1,0,14.4477671342902,-112.542,-78.1996,-1
1,0,14.4811338020372,-113.603,-79.7685,-1
1,0,14.5145004697843,-114.8,-82.715,-1
1,0,14.5478671375313,-116.176,-84.6653,-1
1,0,14.5812338052783,-116.707,-87.8385,-1
1,0,14.6146004730253,-118.419,-90.2787,-1
1,0,14.6479671407724,-119.21,-92.6024,-1
1,0,14.6813338085194,-120.477,-94.8591,-1
1,0,14.7147004762664,-121.346,-97.579,-1
1,0,14.7480671440135,-121.97,-100.408,-1
1,0,14.7814338117605,-122.848,-103.192,-1
1,0,14.8148004795075,-123.237,-104.922,-1
1,0,14.8481671472546,-123.78,-107.545,-1
1,0,14.8815338150016,-124.25,-109.973,-1
1,0,14.9149004827486,-124.861,-111.741,-1
1,0,14.9482671504957,-124.616,-114.37,-1
1,0,14.9816338182354,-124.897,-116.995,-1
1,0,15.0150004859825,-124.783,-119.492,-1
1,0,15.0483671537295,-125.267,-121.585,-1
1,0,15.0817338214765,-124.945,-123.825,-1
1,0,15.1151004892236,-124.993,-126.622,-1
1,0,15.1484671569706,-124.712,-129.024,-1
1,0,15.1818338247176,-124.081,-131.844,-1
1,0,15.2152004924646,-123.498,-134.566,-1
1,0,15.2485671602117,-123.115,-137.012,-1
1,0,15.2819338279587,-122.755,-140.053,-1
1,0,15.3153004957057,-121.789,-142.106,-1
1,0,15.3486671634528,-121.023,-145.264,-1
1,0,15.3820338311998,-121.097,-147.553,-1
1,0,15.4154004989468,-120.275,-151.049,-1
1,0,15.4487671666939,-119.627,-154.355,-1
1,0,15.4821338344409,-119.661,-157.227,-1
1,0,15.5155005021879,-119.288,-160.251,-1
1,0,15.548867169935,-119.171,-162.222,-1
1,0,15.5822338376747,-118.926,-164.851,-1
1,0,15.6156005054218,-119.205,-167.213,-1
1,0,15.6489671731688,-118.667,-170.19,-1
1,0,15.6823338409158,-118.193,-172.737,-1
1,0,15.7157005086628,-118.454,-175.122,-1
1,0,15.7490671764099,-118.46,-177.265,-1
1,0,15.7824338441569,-118.029,-180.375,-1
1,0,15.8158005119039,-118.132,-182.852,-1
1,0,15.849167179651,-118.147,-184.954,-1
1,0,15.882533847398,-118.559,-187.447,-1
