ped,type,time(s),x(cm),y(cm),density(m-2)
3,0,8.37503360440314,138.26,-166.384,0.446748296475962
3,0,8.40840027215017,139.971,-166.001,0.440635228322711
3,0,8.44176693989721,140.235,-165.741,0.433392047216586
3,0,8.47513360764424,140.5,-165.48,0.433248083669594
3,0,8.50850027539127,140.369,-165.347,0.434156121341399
3,0,8.5418669431383,140.501,-165.217,0.429985680157014
3,0,8.57523361088533,140.501,-165.217,0.431176311864469
3,0,8.60860027863237,140.501,-165.217,0.427987361569628
3,0,8.6419669463794,140.239,-165.215,0.425398270475626
3,0,8.67533361412643,138.268,-165.333,0.419731099026089
3,0,8.70870028187346,139.713,-165.211,0.422358131701927
3,0,8.74206694962049,139.583,-165.079,0.420549499973745
3,0,8.77543361736753,139.322,-164.815,0.41790463691729
3,0,8.80880028511456,138.931,-164.418,0.417216539827619
3,0,8.84216695286159,138.67,-164.153,0.416116679609758
3,0,8.87553362060135,138.144,-164.15,0.409437005624149
3,0,8.90890028834838,137.884,-163.885,0.410730706029544
3,0,8.94226695609541,137.23,-163.487,0.407610739100237
3,0,8.97563362384244,136.836,-163.352,0.407772103495109
3,0,9.00900029158947,136.179,-163.479,0.405865733601356
3,0,9.0423669593365,135.92,-162.952,0.404383089807084
3,0,9.07573362708354,135.003,-162.551,0.405165133997886
3,0,9.10910029483057,134.478,-162.548,0.398695806377395
3,0,9.1424669625776,133.974,-162.508,0.395181093093224
3,0,9.17583363032463,133.588,-162.157,0.39300140886724
3,0,9.20920029807166,133.168,-162.013,0.390452040973406
3,0,9.2425669658187,132.775,-161.879,0.387556810021706
3,0,9.27593363356573,132.117,-162.006,0.384951369724008
3,0,9.30930030131276,131.724,-161.872,0.380483387215922
3,0,9.34266696905979,131.198,-161.868,0.37726892451264
3,0,9.37603363680682,130.872,-161.772,0.372709417589659
3,0,9.40940030455386,130.553,-161.996,0.369816239542331
3,0,9.44276697230089,129.861,-161.802,0.366636366110691
3,0,9.47613364004064,129.48,-161.662,0.367247620391468
3,0,9.50950030778768,128.757,-161.562,0.360402243239481
3,0,9.54286697553471,128.252,-161.348,0.361448928860943
3,0,9.57623364328174,126.157,-161.465,0.354317582908757
3,0,9.60960031102877,125.424,-161.04,0.354481371293831
3,0,9.6429669787758,127.041,-160.46,0.359407033230166
3,0,9.67633364652283,125.314,-160.285,0.354804982047722
3,0,9.70970031426987,126.354,-159.601,0.356905549363365
3,0,9.7430669820169,126.144,-159.347,0.357825574245252
3,0,9.77643364976393,126.061,-158.803,0.361911491992007
3,0,9.80980031751096,125.831,-158.442,0.364392772937689
3,0,9.84316698525799,124.272,-158.347,0.361411750552837
3,0,9.87653365300503,125.511,-157.322,0.369474174567954
3,0,9.90990032075206,125.393,-156.876,0.367771208237249
3,0,9.94326698849909,124.144,-156.302,0.373425309043781
3,0,9.97663365624612,125.636,-156.07,0.374395435833975
3,0,10.0100003239932,124.41,-155.778,0.367362926290359
3,0,10.0433669917402,125.864,-154.606,0.375314472741935
3,0,10.0767336594872,126.393,-154.084,0.375848973472101
3,0,10.110100327227,125.291,-153.882,0.374315747325709
3,0,10.143466994974,127.179,-152.827,0.377962373280248
3,0,10.176833662721,127.655,-152.022,0.378335269764039
3,0,10.2102003304681,127.978,-151.515,0.379950270613188
3,0,10.2435669982151,128.52,-150.421,0.380686307184642
3,0,10.2769336659621,128.95,-149.81,0.381604096790947
3,0,10.3103003337092,129.223,-149.135,0.384821507005204
3,0,10.3436670014562,129.625,-148.082,0.384778707083651
3,0,10.3770336692032,129.984,-147.188,0.389849212944876
3,0,10.4104003369503,130.22,-146.462,0.3861575933417
3,0,10.4437670046973,130.436,-145.434,0.38827799887702
3,0,10.4771336724443,130.721,-144.624,0.391643969818052
3,0,10.5105003401914,130.736,-143.831,0.39181446657668
3,0,10.5438670079384,130.725,-143.083,0.39233999094923
3,0,10.5772336756854,131.071,-142.426,0.392788746676855
3,0,10.6106003434325,130.682,-141.767,0.393265788640555
3,0,10.6439670111795,130.947,-141.506,0.388605344034316
3,0,10.6773336789265,130.688,-140.979,0.390935309333846
3,0,10.7107003466663,130.427,-140.714,0.386193485373871
3,0,10.7440670144133,130.033,-140.58,0.382085735286575
3,0,10.7774336821603,129.773,-140.316,0.375687153391865
3,0,10.8108003499074,129.51,-140.314,0.375013676392365
3,0,10.8441670176544,129.117,-140.18,0.369817735652484
3,0,10.8775336854014,128.626,-139.821,0.366847678601701
3,0,10.9109003531485,128.389,-139.652,0.363315491925526
3,0,10.9442670208955,127.999,-139.64,0.357629021728384
3,0,10.9776336886425,127.765,-139.258,0.359140478366901
3,0,11.0110003563896,127.546,-139.381,0.355564255073913
3,0,11.0443670241366,127.04,-139.222,0.352069613842116
3,0,11.0777336918836,126.543,-139.305,0.346118054313205
3,0,11.1111003596307,126.119,-139.505,0.343540281623113
3,0,11.1444670273777,124.996,-139.652,0.335920025725817
3,0,11.1778336951247,125.272,-139.584,0.335353050032929
3,0,11.2112003628718,124.877,-139.773,0.336890946169375
3,0,11.2445670306188,124.657,-140,0.335543283706262
3,0,11.2779336983658,123.051,-140.176,0.333339388291709
3,0,11.3113003661056,122.968,-140.347,0.331792248869061
3,0,11.3446670338526,123.414,-140.429,0.33267501094354
3,0,11.3780337015996,121.843,-140.6,0.331771677899959
3,0,11.4114003693467,122.867,-140.396,0.333750306232967
3,0,11.4447670370937,122.66,-140.498,0.334327498830138
3,0,11.4781337048407,122.099,-140.682,0.333093550831596
3,0,11.5115003725878,120.346,-140.522,0.333522214528899
3,0,11.5448670403348,120.113,-140.689,0.333839487480222
3,0,11.5782337080818,120.28,-140.914,0.333080056185754
3,0,11.6116003758289,119.893,-140.942,0.332244967085725
3,0,11.6449670435759,119.747,-140.569,0.335157771451754
3,0,11.6783337113229,120.179,-140.905,0.334607177070365
3,0,11.71170037907,119.97,-140.758,0.334638318684046
3,0,11.745067046817,119.396,-140.333,0.337738547946107
3,0,11.778433714564,119.352,-139.992,0.340464355282025
3,0,11.811800382311,118.983,-139.577,0.343643886387294
3,0,11.8451670500581,118.747,-139.509,0.342820877079492
3,0,11.8785337178051,119.358,-138.785,0.347527172656555
3,0,11.9119003855521,119.095,-138.379,0.349637845997469
3,0,11.9452670532919,119.561,-137.893,0.357167127706042
3,0,11.9786337210389,119.81,-137.356,0.363585062178178
3,0,12.012000388786,121.477,-136.957,0.370622627230446
3,0,12.045367056533,121.869,-136.599,0.377988578525914
3,0,12.07873372428,121.832,-136.631,0.378907901401298
3,0,12.1121003920271,122.645,-136.043,0.39008724092292
3,0,12.1454670597741,122.966,-135.634,0.401455586024278
3,0,12.1788337275211,123.52,-135.205,0.411035097163367
3,0,12.2122003952682,123.769,-134.757,0.420514278602798
3,0,12.2455670630152,124.034,-134.496,0.427348894858293
3,0,12.2789337307622,124.168,-134.103,0.436476166497514
3,0,12.3123003985093,124.566,-133.449,0.446055730569306
3,0,12.3456670662563,125.226,-133.059,0.450486745330892
3,0,12.3790337340033,125.229,-132.534,0.458102705600953
3,0,12.4124004017503,125.362,-132.403,0.462389650775237
3,0,12.4457670694974,125.628,-131.88,0.470549028434519
3,0,12.4791337372444,125.894,-131.356,0.479095167596868
3,0,12.5125004049914,126.029,-130.963,0.48264348783562
3,0,12.5458670727312,126.032,-130.438,0.490687339353856
3,0,12.5792337404782,126.165,-130.307,0.493422498072381
3,0,12.6126004082253,126.299,-129.914,0.500709230854814
3,0,12.6459670759723,126.17,-129.519,0.504656100160357
3,0,12.6793337437193,126.567,-129.128,0.50852417184847
3,0,12.7127004114664,126.176,-128.731,0.51314075490691
3,0,12.7460670792134,126.572,-128.34,0.51385812775132
3,0,12.7794337469604,126.574,-128.077,0.517071609951907
3,0,12.8128004147075,126.183,-127.68,0.511499734328702
3,0,12.8461670824545,126.052,-127.548,0.505506877713416
3,0,12.8795337502015,125.922,-127.416,0.495288115295947
3,0,12.9129004179485,125.926,-126.89,0.498356508110325
3,0,12.9462670856956,125.663,-126.888,0.494238619887773
3,0,12.9796337534426,125.27,-126.754,0.487101792398077
3,0,13.0130004211896,125.139,-126.622,0.484979811617785
3,0,13.0463670889367,124.484,-126.486,0.474135195900073
3,0,13.0797337566837,124.09,-126.352,0.462258620010211
3,0,13.1131004244307,123.828,-126.35,0.461744586508897
3,0,13.1464670921705,123.565,-126.348,0.449555059714289
3,0,13.1798337599175,123.172,-126.214,0.439809927051513
3,0,13.2132004276646,122.646,-126.211,0.426784159984643
3,0,13.2465670954116,122.516,-126.078,0.416637025684278
3,0,13.2799337631586,121.86,-125.942,0.405643375059694
3,0,13.3133004309057,121.333,-126.201,0.394368135710672
3,0,13.3466670986527,121.129,-126.079,0.384418595385158
3,0,13.3800337663997,120.543,-126.459,0.375250242789394
3,0,13.4134004341468,120.193,-126.273,0.370931279804032
3,0,13.4467671018938,119.755,-126.453,0.357049982276174
3,0,13.4801337696408,119.36,-126.582,0.355671822405031
3,0,13.5135004373878,118.957,-126.329,0.352726009327487
3,0,13.5468671051349,118.309,-126.574,0.342926269691706
3,0,13.5802337728819,117.784,-126.571,0.336852116880139
3,0,13.6136004406289,117.128,-126.435,0.331664782530168
3,0,13.646967108376,116.867,-126.17,0.329271775216939
3,0,13.680333776123,116.209,-126.297,0.324573025020342
3,0,13.71370044387,115.554,-126.161,0.321199359838872
3,0,13.7470671116098,115.425,-125.766,0.316395911375125
3,0,13.7804337793568,114.769,-125.63,0.31851974668833
3,0,13.8138004471039,114.378,-125.233,0.318501058515965
3,0,13.8471671148509,114.247,-125.101,0.316171913226944
3,0,13.8805337825979,113.986,-124.837,0.311618553751358
3,0,13.913900450345,113.727,-124.309,0.317036761258091
3,0,13.947267118092,113.599,-123.914,0.315616632049929
3,0,13.980633785839,113.599,-123.914,0.313010432643334
3,0,14.014000453586,113.733,-123.521,0.310140112219189
3,0,14.0473671213331,113.604,-123.126,0.309293067081238
3,0,14.0807337890801,113.606,-122.864,0.309113538018591
3,0,14.1141004568271,113.608,-122.601,0.309603372987817
3,0,14.1474671245742,113.744,-121.945,0.312469009501484
3,0,14.1808337923212,113.876,-121.815,0.309794033194964
3,0,14.2142004600682,114.008,-121.684,0.312218484811277
3,0,14.2475671278153,114.141,-121.554,0.311749224558246
3,0,14.2809337955623,114.536,-121.425,0.317423723249819
3,0,14.3143004633093,114.67,-121.032,0.320080633722066
3,0,14.3476671310564,114.67,-121.032,0.321851342351042
3,0,14.3810337987961,114.673,-120.507,0.327649866605227
3,0,14.4144004665432,115.203,-119.985,0.334821413122833
3,0,14.4477671342902,115.201,-120.248,0.333063868432973
3,0,14.4811338020372,115.335,-119.854,0.3450716737443
3,0,14.5145004697843,115.337,-119.592,0.343868176033628
3,0,14.5478671375313,115.601,-119.331,0.353693346264485
3,0,14.5812338052783,115.603,-119.068,0.357441712219814
3,0,14.6146004730253,115.737,-118.675,0.362476756243694
3,0,14.6479671407724,115.737,-118.675,0.358056836139474
3,0,14.6813338085194,116.134,-118.284,0.365183210829297
3,0,14.7147004762664,116.002,-118.414,0.361086965151207
3,0,14.7480671440135,116.138,-117.758,0.368790948873172
3,0,14.7814338117605,116.139,-117.496,0.371835398545372
3,0,14.8148004795075,116.644,-116.453,0.388683699205124
3,0,14.8481671472546,116.145,-116.708,0.377383010408005
3,0,14.8815338150016,116.411,-116.184,0.382300959583167
3,0,14.9149004827486,116.413,-115.921,0.381540952136832
3,0,14.9482671504957,116.285,-115.526,0.382983451815468
3,0,14.9816338182354,116.549,-115.265,0.38321115216595
3,0,15.0150004859825,116.683,-114.872,0.391645633361087
3,0,15.0483671537295,116.29,-114.738,0.385312926447416
3,0,15.0817338214765,116.294,-114.213,0.386998576407634
3,0,15.1151004892236,116.033,-113.948,0.385196119707757
3,0,15.1484671569706,116.163,-114.081,0.386874754027164
3,0,15.1818338247176,116.165,-113.818,0.384770091482639
3,0,15.2152004924646,115.904,-113.553,0.388957822991003
3,0,15.2485671602117,115.642,-113.551,0.379127636961955
3,0,15.2819338279587,115.377,-113.812,0.380051643492285
3,0,15.3153004957057,115.377,-113.812,0.367781685180343
3,0,15.3486671634528,115.247,-113.68,0.364671781598439
3,0,15.3820338311998,114.852,-113.809,0.365801326430833
3,0,15.4154004989468,114.587,-114.07,0.355430111242569
3,0,15.4487671666939,114.589,-113.807,0.351791824498889
3,0,15.4821338344409,114.196,-113.673,0.35534763495202
3,0,15.5155005021879,113.933,-113.671,0.350274603804573
3,0,15.548867169935,113.145,-113.665,0.341964101397969
3,0,15.5822338376747,113.147,-113.403,0.337467369956456
3,0,15.6156005054218,112.621,-113.399,0.334776515700248
3,0,15.6489671731688,112.361,-113.135,0.32608796801166
3,0,15.6823338409158,112.139,-113.072,0.322851689485195
3,0,15.7157005086628,111.438,-113.522,0.313891932358102
3,0,15.7490671764099,111.176,-113.52,0.316625545264371
3,0,15.7824338441569,111.043,-113.651,0.308005231439674
3,0,15.8158005119039,110.386,-113.778,0.30970186845319
3,0,15.849167179651,110.125,-113.513,0.310821463410587
3,0,15.882533847398,109.728,-113.904,0.305058428285479
3,0,15.915900515145,109.465,-113.902,0.304199541521904
3,0,15.9492671828921,109.203,-113.901,0.306043210813004
3,0,15.9826338506391,108.677,-113.897,0.304422178849874
3,0,16.0160005183861,108.15,-114.156,0.302573817131335
3,0,16.0493671861332,108.02,-114.024,0.301424285105943
3,0,16.0827338538802,107.492,-114.283,0.300328642002919
3,0,16.1161005216272,106.967,-114.279,0.303249316507385
3,0,16.1494671893743,106.574,-114.145,0.30212034007053
3,0,16.1828338571213,105.916,-114.272,0.302291585017485
3,0,16.2162005248611,105.786,-114.139,0.302874524188012
3,0,16.2495671926081,105.391,-114.268,0.303371712069864
3,0,16.2829338603551,104.865,-114.264,0.304753374509766
3,0,16.3163005281021,104.472,-114.13,0.306963012096832
3,0,16.3496671958492,104.342,-113.998,0.308388012943358
3,0,16.3830338635962,104.079,-113.996,0.310531771511709
3,0,16.4164005313432,103.95,-113.601,0.311969407959202
3,0,16.4497671990903,103.688,-113.599,0.313278455125147
3,0,16.4831338668373,103.557,-113.467,0.316096073256019
3,0,16.5165005345843,103.164,-113.333,0.317776600391423
3,0,16.5498672023314,103.429,-113.072,0.319839707071863
3,0,16.5832338700784,103.431,-112.809,0.322488024796627
3,0,16.6166005378254,103.563,-112.679,0.324507970806765
3,0,16.6499672055725,103.434,-112.284,0.329921609776686
3,0,16.6833338733195,103.436,-112.021,0.33172217655548
3,0,16.7167005410665,102.123,-112.012,0.334811932588069
3,0,16.7500672088136,103.702,-111.498,0.337219579199752
3,0,16.7834338765606,104.362,-111.108,0.345024602603257
3,0,16.8168005443003,104.362,-111.108,0.34563303250698
3,0,16.8501672120474,104.759,-110.717,0.350904978518256
3,0,16.8835338797944,105.023,-110.456,0.352593292481364
3,0,16.9169005475414,104.893,-110.324,0.35590129294181
3,0,16.9502672152885,105.817,-109.674,0.362585027681297
3,0,16.9836338830355,105.82,-109.148,0.366355262675739
3,0,17.0170005507825,106.217,-108.757,0.369802243927038
3,0,17.0503672185296,106.35,-108.626,0.372296709971587
3,0,17.0837338862766,106.748,-107.972,0.379734835702527
3,0,17.1171005540236,106.88,-107.842,0.382159169755074
3,0,17.1504672217707,107.149,-107.056,0.39187057755081
3,0,17.1838338895177,107.795,-106.293,0.395747705420786
3,0,17.2172005572647,107.942,-106.273,0.395832918096665
3,0,17.2505672250118,108.207,-106.012,0.400004144039326
3,0,17.2839338927588,108.473,-105.489,0.40634538280097
3,0,17.3173005605058,108.607,-105.095,0.410293885305255
3,0,17.3506672282529,108.872,-104.835,0.413263490307774
3,0,17.3840338959999,109.004,-104.704,0.408523108247395
3,0,17.4174005637396,109.27,-104.181,0.411464227747485
3,0,17.4507672314867,109.665,-104.052,0.413468078087771
3,0,17.4841338992337,109.667,-103.789,0.414643094679404
3,0,17.5175005669807,110.619,-103.095,0.418373605845963
3,0,17.5508672347278,110.325,-103.663,0.408072855424167
3,0,17.5842339024748,110.459,-103.269,0.408880704682365
3,0,17.6176005702218,110.722,-103.271,0.405882743766771
3,0,17.6509672379689,110.852,-103.404,0.402432558196375
3,0,17.6843339057159,110.986,-103.01,0.400018192511774
3,0,17.7177005734629,110.856,-102.878,0.39751708617581
3,0,17.75106724121,110.727,-102.483,0.396584429034494
3,0,17.784433908957,110.465,-102.481,0.393740332292481
3,0,17.817800576704,110.466,-102.219,0.3905733406531
3,0,17.8511672444511,110.468,-101.956,0.391857075612305
3,0,17.8845339121981,110.452,-100.66,0.395190692489786
3,0,17.9179005799451,109.945,-101.69,0.382596428193557
3,0,17.9512672476922,110.138,-100.404,0.389007714935644
3,0,17.9846339154392,109.916,-100.455,0.381846160086278
3,0,18.0180005831862,109.86,-100.486,0.380852908055532
3,0,18.051367250926,108.763,-101.55,0.365610621820576
3,0,18.084733918673,108.763,-101.55,0.361029305495681
3,0,18.11810058642,108.941,-100.28,0.368610702623612
3,0,18.1514672541671,108.542,-100.392,0.365118926204626
3,0,18.1848339219141,107.584,-101.148,0.353015851624714
3,0,18.2182005896611,107.455,-100.753,0.350697795215033
3,0,18.2515672574082,106.667,-100.747,0.349190729352676
3,0,18.2849339251552,106.803,-100.091,0.348580429384768
3,0,18.3183005929022,106.41,-99.9573,0.345534193773621
3,0,18.3516672606493,106.278,-100.088,0.341342972652808
3,0,18.3850339283963,106.019,-99.5604,0.342264884343092
3,0,18.4184005961433,105.756,-99.5586,0.337231271836181
3,0,18.4517672638904,105.495,-99.2941,0.33993878966031
3,0,18.4851339316374,105.363,-99.4245,0.331227580188667
3,0,18.5185005993844,105.233,-99.2922,0.329017306648475
3,0,18.5518672671315,105.43,-98.8154,0.333990511101598
3,0,18.5852339348785,104.839,-99.1581,0.324199586257876
3,0,18.6186006026255,104.839,-99.1581,0.321169946996257
3,0,18.6519672703653,104.707,-99.2885,0.318251184834114
3,0,18.6853339381123,104.446,-99.024,0.314886478958348
3,0,18.7187006058593,104.316,-98.8918,0.314665967116576
3,0,18.7520672736064,103.79,-98.8881,0.31435525961886
3,0,18.7854339413534,103.658,-99.0185,0.309021809596463
3,0,18.8188006091004,103.397,-98.754,0.308189932855459
3,0,18.8521672768475,102.607,-99.0112,0.303551627557912
3,0,18.8855339445945,102.345,-99.0094,0.298836237671368
3,0,18.9189006123415,102.082,-99.0075,0.298925813346308
3,0,18.9522672800886,101.821,-98.7429,0.294085431444834
3,0,18.9856339478356,101.426,-98.8716,0.292652606474957
3,0,19.0190006155826,101.031,-99.0002,0.292896897770133
3,0,19.0523672833297,100.593,-99.0003,0.290434376486071
3,0,19.0857339510767,100.373,-99.127,0.285674899299554
3,0,19.1191006188237,99.8463,-99.386,0.285461946438809
3,0,19.1524672865708,99.6799,-99.4317,0.282727269122763
3,0,19.1858339543178,99.239,-99.5231,0.279464026822004
3,0,19.2192006220648,98.7936,-99.6414,0.277501586115648
3,0,19.2525672898046,98.2404,-99.5451,0.275490472344367
3,0,19.2859339575516,97.8614,-99.9554,0.276296352182083
3,0,19.3193006252986,97.6124,-100.216,0.273371274459266
3,0,19.3526672930457,97.4974,-100.057,0.273011656332771
3,0,19.3860339607927,96.8206,-100.022,0.269230171213852
3,0,19.4194006285397,96.0307,-100.279,0.268174122363955
3,0,19.4527672962868,95.8493,-100.952,0.26778334207039
3,0,19.4861339640338,95.6947,-100.63,0.265203094722137
3,0,19.5195006317808,95.3602,-100.969,0.263612764109194
3,0,19.5528672995279,94.7117,-101.058,0.262552532864415
3,0,19.5862339672749,94.7117,-101.058,0.26417581791223
3,0,19.6196006350219,94.3167,-101.186,0.263780306085885
3,0,19.652967302769,94.3761,-101.399,0.261016165846808
3,0,19.686333970516,94.2722,-101.456,0.259853116807193
3,0,19.719700638263,94.0601,-101.639,0.259628723747934
3,0,19.7530673060101,93.8338,-101.643,0.26049351870967
3,0,19.7864339737571,92.4704,-102.224,0.260237055755576
3,0,19.8198006415041,92.4704,-102.224,0.260580746101557
3,0,19.8531673092511,93.1538,-102.177,0.260045394014083
3,0,19.8865339769909,92.8378,-102.279,0.260817389144281
3,0,19.9199006447379,92.7588,-102.305,0.262239050138796
3,0,19.953267312485,92.8378,-102.279,0.264218841600613
3,0,19.986633980232,91.945,-102.221,0.265907621798095
3,0,20.020000647979,91.4196,-102.217,0.269416853428531
3,0,20.0533673157261,91.4196,-102.217,0.270721715521886
3,0,20.0867339834731,91.6841,-101.956,0.272222466903186
3,0,20.1201006512201,92.8654,-102.096,0.277457738113751
3,0,20.1534673189672,93.6159,-101.61,0.281317713228629
3,0,20.1868339867142,93.9102,-101.575,0.285014755151137
3,0,20.2202006544612,93.6609,-101.05,0.29085686557837
3,0,20.2535673222083,94.4093,-101.404,0.292033517563607
3,0,20.2869339899553,94.6719,-101.16,0.297525393399953
3,0,20.3203006577023,95.0533,-101.034,0.302276228519834
3,0,20.3536673254494,95.5729,-100.71,0.30760802658771
3,0,20.3870339931964,95.8924,-100.762,0.312966914072429
3,0,20.4204006609434,96.1407,-100.276,0.319337042464486
3,0,20.4537673286904,96.6274,-100.192,0.326128193096747
3,0,20.4871339964302,96.8873,-99.7951,0.331553888309473
3,0,20.5205006641772,97.2064,-99.4646,0.342707545600037
3,0,20.5538673319243,97.4825,-99.1773,0.344938112098041
3,0,20.5872339996713,97.4856,-98.8441,0.351253313029622
3,0,20.6206006674183,97.9701,-98.533,0.357677058044004
3,0,20.6539673351654,98.2792,-98.0615,0.367287260406714
3,0,20.6873340029124,98.5456,-97.5379,0.375162834006174
3,0,20.7207006706594,99.0728,-97.2789,0.387009733129282
3,0,20.7540673384065,99.0746,-97.0162,0.400606497624814
3,0,20.7874340061535,99.2087,-96.623,0.411293778330321
3,0,20.8208006739005,99.0783,-96.4908,0.416125851715346
3,0,20.8541673416476,99.341,-96.4926,0.421577473066811
3,0,20.8875340093946,99.2106,-96.3603,0.429240660899708
3,0,20.9209006771416,98.9479,-96.3585,0.434457779974246
3,0,20.9542673448886,98.5548,-96.2244,0.439052388284439
3,0,20.9876340126357,98.0275,-96.4834,0.444990548192482
3,0,21.0210006803827,98.0275,-96.4834,0.447410871326858
3,0,21.0543673481297,97.5003,-96.7424,0.452863631107262
3,0,21.0877340158695,96.9749,-96.7388,0.454144223504109
3,0,21.1211006836165,96.4476,-96.9978,0.45534822332126
3,0,21.1544673513636,95.7899,-97.1246,0.459811822085231
3,0,21.1878340191106,93.4376,-97.3391,0.462265318171549
3,0,21.2212006868576,94.4635,-97.3524,0.458888526476848
3,0,21.2545673546047,93.8169,-97.5049,0.471206327944851
3,0,21.2879340223517,92.7384,-97.731,0.458026878242431
3,0,21.3213006900987,92.0855,-97.8516,0.459406484001825
3,0,21.3546673578458,91.174,-98.2365,0.460321681901067
3,0,21.3880340255928,90.1214,-98.4918,0.454557824699001
3,0,21.4214006933398,89.2314,-99.1826,0.450990028274085
3,0,21.4547673610869,88.5903,-99.3104,0.456763933752325
3,0,21.4881340288339,87.9267,-99.6817,0.454925956701651
3,0,21.5215006965809,87.2261,-99.8809,0.443493551726779
3,0,21.5548673643279,86.4566,-99.9652,0.448911798039075
3,0,21.588234032075,85.4887,-99.8197,0.449121530903446
3,0,21.621600699822,85.1313,-99.8087,0.443798922745041
3,0,21.654967367569,84.413,-99.967,0.440950564833982
3,0,21.6883340353088,83.7257,-99.7704,0.450504824856548
3,0,21.7217007030558,83.1908,-99.667,0.444746769796079
3,0,21.7550673708029,82.6704,-99.728,0.453179118872979
3,0,21.7884340385499,82.1267,-99.3187,0.455751338596649
3,0,21.8218007062969,81.5894,-99.1272,0.455584918146919
3,0,21.855167374044,81.3304,-98.5999,0.461533220529165
3,0,21.888534041791,79.3233,-98.9145,0.454625989018303
3,0,21.921900709538,80.9427,-97.6777,0.470696427216252
3,0,21.9552673772851,81.0454,-97.4359,0.470225094195172
3,0,21.9886340450321,80.9619,-96.7743,0.484124185950489
3,0,22.0220007127791,80.8719,-96.2423,0.49314582276606
3,0,22.0553673805261,80.9592,-95.3134,0.505866235578566
3,0,22.0887340482732,81.2293,-94.2644,0.519846430972584
3,0,22.1221007160202,81.4957,-93.7409,0.530322252775736
3,0,22.1554673837672,81.898,-92.5615,0.550690527460867
3,0,22.1888340515143,82.1643,-92.0379,0.564969675637801
3,0,22.2222007192613,82.3021,-91.1194,0.588665820885642
3,0,22.2555673870083,82.8349,-90.0722,0.61397550118974
3,0,22.2889340547554,83.2335,-89.4182,0.634086657178754
3,0,22.3223007224951,83.2408,-88.3674,0.658534622098206
3,0,22.3556673902422,83.509,-87.5811,0.690817801645029
3,0,22.3890340579892,83.7791,-86.5322,0.72197036954603
3,0,22.4224007257362,83.5237,-85.4795,0.754090842486448
3,0,22.4557673934833,83.6596,-84.8237,0.784995799078025
3,0,22.4891340612303,83.5347,-83.9033,0.815833022321699
3,0,22.5225007289773,83.2775,-83.1134,0.849983356904689
3,0,22.5558673967244,83.2043,-82.476,0.883238866195485
3,0,22.5892340644714,82.7595,-82.0589,0.907295988839916
3,0,22.6226007322184,82.1073,-81.3976,0.920938889185939
3,0,22.6559673999654,81.633,-80.5986,0.947777834691811
3,0,22.6893340677125,81.1961,-80.209,0.964597457183808
3,0,22.7227007354595,80.5421,-79.8104,0.984752024717725
3,0,22.7560674032065,79.8847,-79.4405,0.993994081629407
3,0,22.7894340709536,79.0475,-79.2636,0.997213852338695
3,0,22.8228007387006,78.2985,-79.0193,1.00458031823092
3,0,22.8561674064476,77.1343,-78.7357,1.00720760213868
3,0,22.8895340741947,76.4109,-78.6099,1.00622502153715
3,0,22.9229007419344,75.8226,-78.4638,1.01129030902614
3,0,22.9562674096815,75.2991,-78.1975,1.01326169760609
3,0,22.9896340774285,74.3824,-77.797,1.02292033398703
3,0,23.0230007451755,73.6843,-77.6923,1.02872033539025
3,0,23.0563674129226,73.0815,-77.2916,1.03086344111478
3,0,23.0897340806696,72.2876,-76.936,1.03331272520737
3,0,23.1231007484166,71.6432,-76.5221,1.03631023073478
3,0,23.1564674161637,70.9113,-75.8178,1.04797226338392
3,0,23.1898340839107,70.3261,-75.5356,1.04674483135219
3,0,23.2232007516577,69.8043,-75.0064,1.04221483569053
3,0,23.2565674194047,69.1901,-74.5052,1.03522236933658
3,0,23.2899340871518,69.0566,-73.7298,1.04400142495368
3,0,23.3233007548988,68.7478,-73.0704,1.03317628935737
3,0,23.3566674226458,68.4327,-72.5264,1.04287750912825
3,0,23.3900340903929,68.1197,-71.7109,1.04402981180189
3,0,23.4234007581399,68.2556,-71.055,1.04913222387818
3,0,23.4567674258869,68.1289,-70.3974,1.05532691187621
3,0,23.490134093634,67.7394,-69.7379,1.06142158047184
3,0,23.5235007613737,67.5541,-68.8217,1.07621817231677
3,0,23.5568674291208,67.0927,-68.2884,1.08573322038747
3,0,23.5902340968678,66.966,-67.6308,1.096866508937
3,0,23.6236007646148,64.8698,-66.8279,1.1115159080354
3,0,23.6569674323619,65.7957,-65.9149,1.13415281566778
3,0,23.6903341001089,65.5367,-65.3877,1.15244132497929
3,0,23.7237007678559,64.8845,-64.7264,1.16549637539412
3,0,23.7570674356029,64.7394,-62.9389,1.2012903315369
3,0,23.79043410335,64.0225,-62.3196,1.21584224743809
3,0,23.823800771097,63.4881,-62.1096,1.2339369558602
3,0,23.857167438844,62.274,-62.3437,1.23650019537967
3,0,23.8905341065911,61.3555,-62.2059,1.24819799615898
3,0,23.9239007743381,60.3065,-61.9359,1.26045801717281
3,0,23.9572674420851,59.129,-61.2709,1.28084106266192
3,0,23.9906341098322,58.7468,-59.5606,1.30469560662388
3,0,24.0240007775792,57.5923,-59.4845,1.31571196829022
3,0,24.0573674453262,56.4888,-58.9844,1.31985987772653
3,0,24.0907341130733,55.019,-59.1668,1.32971398866866
3,0,24.1241007808203,53.7591,-59.0003,1.33281875223414
3,0,24.1574674485601,51.7788,-60.4314,1.3238630326877
